Inv Transaction,Supplier Name,Headserv Name,Stratdir Name,Account Description,Redact Name,Paid Date,Sum of Inv Amount,,,,,,,,,,,,,,,,,,,,,,,,
470577,AMBERON LTD,Technical,Places,Additional Hire,,24/07/14,"2,170.72 ",,,,,,,,,,,,,,,,,,,,,,,,
470577,BPI RECYCLED PRODUCTS,Technical,Places,General Materials,,24/07/14,"1,741.38 ",,,,,,,,,,,,,,,,,,,,,,,,
470577,CASTINGS SERVICES NW LTD,Civil Engineers,"Economic Growth, Investment and Sustainability",Debits Goods Received,,24/07/14,925.00 ,,,,,,,,,,,,,,,,,,,,,,,,
470577,CBS (NORTH WEST) LTD,Technical,Places,Sub-contractor Services,,24/07/14,"1,244.80 ",,,,,,,,,,,,,,,,,,,,,,,,
470577,EAGLE CIVIL ENGINEERING LTD,Technical,Places,Sub-contractor Services,,24/07/14,"28,206.54 ",,,,,,,,,,,,,,,,,,,,,,,,
470577,FIRST AID FOR ALL LTD,Technical,Places,General Materials,,24/07/14,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,
470577,FIRST AID FOR ALL LTD,Technical,Places,Training Course Costs,,24/07/14,631.40 ,,,,,,,,,,,,,,,,,,,,,,,,
470577,INSTARMAC GROUP PLC,Civil Engineers,"Economic Growth, Investment and Sustainability",Debits Goods Received,,24/07/14,839.20 ,,,,,,,,,,,,,,,,,,,,,,,,
470577,JOHN LLOYD HEYWOOD LTD,Technical,Places,Sub-contractor Services,,24/07/14,"9,689.50 ",,,,,,,,,,,,,,,,,,,,,,,,
470577,KENNY BROTHERS,Technical,Places,Sub-contractor Services,,24/07/14,"3,074.50 ",,,,,,,,,,,,,,,,,,,,,,,,
470577,KONSTRUCTA HIRE LIMITED,Technical,Places,Additional Hire,,24/07/14,784.00 ,,,,,,,,,,,,,,,,,,,,,,,,
470577,P CASEY (ENVIRO) LTD,Technical,Places,Sub-contractor Services,,24/07/14,"17,271.96 ",,,,,,,,,,,,,,,,,,,,,,,,
470577,SECURETASK SECURITY LTD,Technical,Places,Sub-contractor Services,,24/07/14,"1,135.80 ",,,,,,,,,,,,,,,,,,,,,,,,
470577,VIRIDOR,Technical,Places,Sub-contractor Services,,24/07/14,"5,322.24 ",,,,,,,,,,,,,,,,,,,,,,,,
470577,W DAVENPORT,Multiple Heads of Service,Multiple Strategic Directorates,Tax Retained Sub Contractors,Business Payment,24/07/14,-148.40 ,,,,,,,,,,,,,,,,,,,,,,,,
470577,W DAVENPORT,Technical,Places,Sub-contractor Services,Business Payment,24/07/14,742.00 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,ABLE SAFETY SOLUTIONS LTD,Technical,Places,General Materials,,28/07/14,572.60 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,ACORN LIGHTING SERVICES LTD,Technical,Places,Sub-contractor Services,,28/07/14,"8,800.00 ",,,,,,,,,,,,,,,,,,,,,,,,
470578,AGGREGATE INDUSTRIES UK LIMITED,Technical,Places,General Materials,,28/07/14,"1,040.32 ",,,,,,,,,,,,,,,,,,,,,,,,
470578,ARCO LIMITED,Civil Engineers,"Economic Growth, Investment and Sustainability",Debits Goods Received,,28/07/14,"1,778.30 ",,,,,,,,,,,,,,,,,,,,,,,,
470578,ARCO LIMITED,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Cost Centre/Attribute Errors,,28/07/14,46.08 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,ARCO LIMITED,Technical,Places,General Materials,,28/07/14,44.93 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,B & J HULME,Technical,Places,General Materials,Business Payment,28/07/14,863.90 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,B & W MACHINERY LIMITED,Technical,Places,Sub-contractor Services,,28/07/14,520.00 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,BENCHMARK BUILDING SUPPLIES LTD,Civil Engineers,"Economic Growth, Investment and Sustainability",Debits Goods Received,,28/07/14,"1,803.18 ",,,,,,,,,,,,,,,,,,,,,,,,
470578,BENCHMARK BUILDING SUPPLIES LTD,Technical,Places,General Materials,,28/07/14,249.74 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,CASTINGS SERVICES NW LTD,Technical,Places,General Materials,,28/07/14,502.00 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,EAGLE CIVIL ENGINEERING LTD,Technical,Places,Sub-contractor Services,,28/07/14,"3,481.45 ",,,,,,,,,,,,,,,,,,,,,,,,
470578,J HOPKINS CONTRACTORS  LTD,Civil Engineers,"Economic Growth, Investment and Sustainability",Debits Goods Received,,28/07/14,118.17 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,J HOPKINS CONTRACTORS  LTD,Technical,Places,General Materials,,28/07/14,714.00 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,JEWSON LTD,Technical,Places,General Materials,,28/07/14,752.52 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,KEYLINE BUILDERS MERCHANTS LTD,Technical,Places,General Materials,,28/07/14,528.37 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,MARSHALLS MONO LTD,Technical,Places,General Materials,,28/07/14,"3,406.04 ",,,,,,,,,,,,,,,,,,,,,,,,
470578,P CASEY (ENVIRO) LTD,Technical,Places,Sub-contractor Services,,28/07/14,"10,820.96 ",,,,,,,,,,,,,,,,,,,,,,,,
470578,P P O'CONNOR,Multiple Heads of Service,Multiple Strategic Directorates,Tax Retained Sub Contractors,Business Payment,28/07/14,-678.67 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,P P O'CONNOR,Technical,Places,Sub-contractor Services,Business Payment,28/07/14,"3,393.33 ",,,,,,,,,,,,,,,,,,,,,,,,
470578,PREMIER WASTE (UK) LTD,Technical,Places,Sub-contractor Services,,28/07/14,"1,591.61 ",,,,,,,,,,,,,,,,,,,,,,,,
470578,REACTEC LIMITED,Technical,Places,General Materials,,28/07/14,800.00 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,REDDIPAK LIMITED,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Cost Centre/Attribute Errors,,28/07/14,"3,301.20 ",,,,,,,,,,,,,,,,,,,,,,,,
470578,SMITH BROS CAER CONAN WHOLESALE LTD,Civil Engineers,"Economic Growth, Investment and Sustainability",Debits Goods Received,,28/07/14,982.30 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,SMITH BROS CAER CONAN WHOLESALE LTD,Technical,Places,Discounts Taken,,28/07/14,-24.55 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,STAINTON METAL CO LTD,Civil Engineers,"Economic Growth, Investment and Sustainability",Debits Goods Received,,28/07/14,684.00 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,STOCKPORT MBC,Technical,Places,General Materials,,28/07/14,"1,800.00 ",,,,,,,,,,,,,,,,,,,,,,,,
470578,TARMAC CENTRAL LIMITED,Civil Engineers,"Economic Growth, Investment and Sustainability",Debits Goods Received,,28/07/14,"4,820.11 ",,,,,,,,,,,,,,,,,,,,,,,,
470578,W DAVENPORT,Multiple Heads of Service,Multiple Strategic Directorates,Tax Retained Sub Contractors,Business Payment,28/07/14,-148.40 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,W DAVENPORT,Technical,Places,Sub-contractor Services,Business Payment,28/07/14,742.00 ,,,,,,,,,,,,,,,,,,,,,,,,
470578,WOLSELEY UK LTD,Technical,Places,General Materials,,28/07/14,"1,534.26 ",,,,,,,,,,,,,,,,,,,,,,,,
480306,MANCHESTER & DISTRICT H. A.,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Supporting People Subsidy Contract,,09/07/14,"3,482.95 ",,,,,,,,,,,,,,,,,,,,,,,,
480306,NEW CHARTER HOUSING TRUST GROUP,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Supporting People Gross Contract,,09/07/14,"27,196.02 ",,,,,,,,,,,,,,,,,,,,,,,,
480306,NEW CHARTER HOUSING TRUST GROUP,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Supporting People Subsidy Contract,,09/07/14,"3,537.83 ",,,,,,,,,,,,,,,,,,,,,,,,
480307,MANCHESTER & DISTRICT H. A.,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Supporting People Subsidy Contract,,28/07/14,"3,482.95 ",,,,,,,,,,,,,,,,,,,,,,,,
480307,NEW CHARTER HOUSING TRUST GROUP,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Supporting People Gross Contract,,28/07/14,"27,196.02 ",,,,,,,,,,,,,,,,,,,,,,,,
480307,NEW CHARTER HOUSING TRUST GROUP,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Supporting People Subsidy Contract,,28/07/14,"1,962.83 ",,,,,,,,,,,,,,,,,,,,,,,,
3250464,CHESHIRE TURF MACHINERY,Technical,Places,General Materials,,03/07/14,650.50 ,,,,,,,,,,,,,,,,,,,,,,,,
3250464,CHESHIRE TURF MACHINERY,Transport,"Economic Growth, Investment and Sustainability",Debits Goods Received,,03/07/14,62.34 ,,,,,,,,,,,,,,,,,,,,,,,,
3250464,COOLAIR LOGAN LTD,Technical,Places,General Materials,,03/07/14,"3,750.00 ",,,,,,,,,,,,,,,,,,,,,,,,
3250464,DENNIS EAGLE LTD,Technical,Places,General Materials,,03/07/14,878.56 ,,,,,,,,,,,,,,,,,,,,,,,,
3250464,DENNIS EAGLE LTD,Transport,"Economic Growth, Investment and Sustainability",Debits Goods Received,,03/07/14,16.32 ,,,,,,,,,,,,,,,,,,,,,,,,
3250464,F & G COMMERCIALS (OLDHAM) LIMITED,Technical,Places,General Materials,,03/07/14,"1,091.78 ",,,,,,,,,,,,,,,,,,,,,,,,
3250464,HI-Q TYRESERVICES,Technical,Places,Tyre Costs,,03/07/14,"2,736.14 ",,,,,,,,,,,,,,,,,,,,,,,,
3250464,JOHNSTON SWEEPERS LTD,Technical,Places,General Materials,,03/07/14,"1,434.78 ",,,,,,,,,,,,,,,,,,,,,,,,
3250464,TAMESIDE ACCIDENT REPAIR CENTRE LTD,Technical,Places,Insurance Claim Excess,,03/07/14,500.00 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,ARNOLD PLANT HIRE LTD,Technical,Places,Additional Hire,,10/07/14,"1,925.00 ",,,,,,,,,,,,,,,,,,,,,,,,
3250465,ATS EUROMASTER LTD,Technical,Places,General Materials,,10/07/14,400.36 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,ATS EUROMASTER LTD,Technical,Places,Tyre Costs,,10/07/14,"18,392.48 ",,,,,,,,,,,,,,,,,,,,,,,,
3250465,BRENNTAG UK LIMITED,Technical,Places,General Equipment Purchase,,10/07/14,288.00 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,BRENNTAG UK LIMITED,Transport,"Economic Growth, Investment and Sustainability",Fuel / Ad Blu,,10/07/14,700.56 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,BURNT TREE GROUP LIMITED,Technical,Places,Additional Hire,,10/07/14,"2,708.30 ",,,,,,,,,,,,,,,,,,,,,,,,
3250465,CP DAVISON & SONS,Technical,Places,Additional Hire,,10/07/14,"1,120.00 ",,,,,,,,,,,,,,,,,,,,,,,,
3250465,F G ROWLAND LTD,Technical,Places,Core Hire,,10/07/14,845.00 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,F. R. SHARROCK LIMITED,Technical,Places,General Materials,,10/07/14,87.08 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,F. R. SHARROCK LIMITED,Transport,"Economic Growth, Investment and Sustainability",Debits Goods Received,,10/07/14,602.27 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,G B OILS TA CARLTON FUELS,Transport,"Economic Growth, Investment and Sustainability",Diesel Fuel,,10/07/14,"45,089.10 ",,,,,,,,,,,,,,,,,,,,,,,,
3250465,HI-Q TYRESERVICES,Technical,Places,General Materials,,10/07/14,99.44 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,HI-Q TYRESERVICES,Technical,Places,Tyre Costs,,10/07/14,"2,695.99 ",,,,,,,,,,,,,,,,,,,,,,,,
3250465,I H S HOSEMASTER,Technical,Places,General Equipment Purchase,,10/07/14,"1,200.00 ",,,,,,,,,,,,,,,,,,,,,,,,
3250465,I H S HOSEMASTER,Technical,Places,General Materials,,10/07/14,399.53 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,JOHNSTON SWEEPERS LTD,Technical,Places,General Materials,,10/07/14,327.21 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,JOHNSTON SWEEPERS LTD,Transport,"Economic Growth, Investment and Sustainability",Debits Goods Received,,10/07/14,416.24 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,M T KAILL(PLANT HIRE)LTD,Technical,Places,Additional Hire,,10/07/14,672.00 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,M T KAILL(PLANT HIRE)LTD,Technical,Places,Workshop Recharges including Misuse & Damage Costs,,10/07/14,134.20 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,MANCHESTER VAN HIRE LTD,Technical,Places,Additional Hire,,10/07/14,620.00 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,MANCHESTER VAN HIRE LTD,Technical,Places,Core Hire,,10/07/14,776.16 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,MORRIS LUBRICANTS,Transport,"Economic Growth, Investment and Sustainability",Debits Goods Received,,10/07/14,639.61 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,QPS PLASTICS,Transport,"Economic Growth, Investment and Sustainability",Debits Goods Received,,10/07/14,972.00 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,SHB HIRE LTD,Technical,Places,Additional Hire,,10/07/14,"1,155.00 ",,,,,,,,,,,,,,,,,,,,,,,,
3250465,SHB HIRE LTD,Technical,Places,Core Hire,,10/07/14,"13,694.25 ",,,,,,,,,,,,,,,,,,,,,,,,
3250465,SOMERS TOTALKARE LTD,Technical,Places,General Equipment Purchase,,10/07/14,780.00 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,STOCKPORT TRUCK CENTRE LTD,Technical,Places,General Materials,,10/07/14,684.10 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,THE SUNLIGHT SERVICE GROUP LTD,Technical,Places,Cleaning Materials,,10/07/14,499.36 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,THE SUNLIGHT SERVICE GROUP LTD,Technical,Places,Protective Clothing,,10/07/14,502.00 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,THOMAS HARDIE,Technical,Places,General Materials,Business Payment,10/07/14,267.39 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,THOMAS HARDIE,Transport,"Economic Growth, Investment and Sustainability",Debits Goods Received,Business Payment,10/07/14,432.18 ,,,,,,,,,,,,,,,,,,,,,,,,
3250465,WILMSLOW PLANT HIRE,Technical,Places,Additional Hire,,10/07/14,552.35 ,,,,,,,,,,,,,,,,,,,,,,,,
3250466,BURNT TREE GROUP LIMITED,Technical,Places,Core Hire,,17/07/14,"1,197.00 ",,,,,,,,,,,,,,,,,,,,,,,,
3250466,FAUN ZOELLER (UK) LTD,Technical,Places,General Materials,,17/07/14,567.24 ,,,,,,,,,,,,,,,,,,,,,,,,
3250466,JOHNSTON SWEEPERS LTD,Technical,Places,General Equipment Repair & Maintenance,,17/07/14,193.00 ,,,,,,,,,,,,,,,,,,,,,,,,
3250466,JOHNSTON SWEEPERS LTD,Technical,Places,General Materials,,17/07/14,931.93 ,,,,,,,,,,,,,,,,,,,,,,,,
3250466,JOHNSTON SWEEPERS LTD,Technical,Places,Tyre Costs,,17/07/14,48.46 ,,,,,,,,,,,,,,,,,,,,,,,,
3250466,TERBERG MATEC UK LTD,Technical,Places,General Materials,,17/07/14,965.09 ,,,,,,,,,,,,,,,,,,,,,,,,
5062192,GENERAL UTILITIES NORTHWEST LTD,Technical,Places,Engineers Works,,17/07/14,600.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5067228,GENERAL UTILITIES NORTHWEST LTD,Technical,Places,Engineers Works,,17/07/14,620.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5142480,M.C. & M.A. STEWART HAULAGE LTD,Operations,Places,General Materials,,02/07/14,"2,054.60 ",,,,,,,,,,,,,,,,,,,,,,,,
5142483,M.C. & M.A. STEWART HAULAGE LTD,Operations,Places,General Materials,,24/07/14,"3,440.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5144229,D FISHER,Children's Services,Childrens Services,Professional Child Services,Business Payment,01/07/14,500.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5152242,KAPLAN FINANCIAL,Resource Management,Director of Finance,Training Course Costs,,01/07/14,501.67 ,,,,,,,,,,,,,,,,,,,,,,,,
5152654,KAPLAN FINANCIAL,Resource Management,Director of Finance,Training Course Costs,,01/07/14,501.66 ,,,,,,,,,,,,,,,,,,,,,,,,
5153194,ELECTRICITY NORTH WEST LTD,Technical,Places,Footway Crossing Expenditure Engineers Recharge,,07/07/14,609.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5153586,WEST SUSSEX COUNTY COUNCIL,Public Health,Public Health,Professional Services,,24/07/14,616.37 ,,,,,,,,,,,,,,,,,,,,,,,,
5154015,NEO360 LTD,Public Health,Public Health,Computer Software,,02/07/14,"12,736.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5154451,OXFORD UNIVERSITY HOSPITALS NHS TRUST,Public Health,Public Health,Professional Services,,09/07/14,957.59 ,,,,,,,,,,,,,,,,,,,,,,,,
5155262,THE FURNISHING SERVICE LTD,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Fixtures & Fittings Purchase,,24/07/14,832.09 ,,,,,,,,,,,,,,,,,,,,,,,,
5155309,THE UNIVERSITY OF MANCHESTER,People & Performance,Director of Governance,Training Course Costs,,28/07/14,"1,330.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5155820,AR ENTERTAINMENTS,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Professional Entertainment Services,,03/07/14,795.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5155981,MIDLAND SOFTWARE LTD,People & Performance,Director of Governance,Professional Services,,14/07/14,"1,133.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5156103,MIDLAND SOFTWARE LTD,People & Performance,Director of Governance,Licences,,14/07/14,"1,371.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5156384,EQUIFAX LTD,Children's Services,Childrens Services,Miscellaneous Expenses,,01/07/14,796.90 ,,,,,,,,,,,,,,,,,,,,,,,,
5157967,PENNINE CARE NHS TRUST,Children's Services,Childrens Services,Professional Child Services,,24/07/14,"3,481.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5158076,ROYAL MAIL GROUP PLC,Exchequer,Director of Finance,Postages,,03/07/14,"9,691.04 ",,,,,,,,,,,,,,,,,,,,,,,,
5158169,TRAFFORD MBC,Children's Services,Childrens Services,Professional Services,,16/07/14,"13,795.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5158476,EVERGLADES NURSERIES LTD,District Assemblies,"Community,Environmental,Adult and Health Services",Landscaping Works,,24/07/14,"9,316.36 ",,,,,,,,,,,,,,,,,,,,,,,,
5158572,GREATER MANCHESTER COMBINED AUTHORITY,Technical,Places,Passenger Transport Levy,,10/07/14,"1,614,500.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5158636,ROYAL MAIL GROUP PLC,Exchequer,Director of Finance,Postages,,17/07/14,"19,526.45 ",,,,,,,,,,,,,,,,,,,,,,,,
5158663,THE PENNINE ACUTE HOSPITALS NHS TRUST,Public Health,Public Health,Professional Services,,30/07/14,"1,558.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5158717,GREATER MANCHESTER WASTE DISPOSAL AUTH.,Environmental Services,Places,GMC Waste Disposal Levy,,17/07/14,"1,478,750.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5159080,NACRO,Education Services,Childrens Services,Professional Services,,30/07/14,"1,200.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5159249,TMP UK LTD,Education Services,Childrens Services,Statutory Advertising,,16/07/14,"1,609.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5159560,ROYAL MAIL GROUP PLC,Exchequer,Director of Finance,Postages,,03/07/14,"23,249.66 ",,,,,,,,,,,,,,,,,,,,,,,,
5160192,PROFILE SECURITY SERVICES LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,07/07/14,683.20 ,,,,,,,,,,,,,,,,,,,,,,,,
5160212,VODAFONE,Children's Services,Childrens Services,Telephone Landline Costs,,21/07/14,599.45 ,,,,,,,,,,,,,,,,,,,,,,,,
5160588,THE FURNISHING SERVICE LTD,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Fixtures & Fittings Purchase,,24/07/14,"1,032.79 ",,,,,,,,,,,,,,,,,,,,,,,,
5160596,ST JOHN AMBULANCE,People & Performance,Director of Governance,Training Course Costs,,24/07/14,720.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5160989,ROAD SURFACE TREATMENTS ASSOCIATION,Technical,Places,Engineers Works,,17/07/14,540.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5161435,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,Public Health,Public Health,Professional Services,,24/07/14,"4,333.43 ",,,,,,,,,,,,,,,,,,,,,,,,
5161489,ADDICTION DEPENDENCY SOLUTIONS (ADS),Public Health,Public Health,Professional Services,,01/07/14,"5,019.19 ",,,,,,,,,,,,,,,,,,,,,,,,
5161615,PHS GROUP PLC,Multiple Heads of Service,Multiple Strategic Directorates,Debits,,01/07/14,"1,888.33 ",,,,,,,,,,,,,,,,,,,,,,,,
5161830,NACRO,Children's Services,Childrens Services,Professional Services,,30/07/14,"2,250.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5161831,NACRO,Children's Services,Childrens Services,Professional Services,,30/07/14,"6,750.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5161877,THE FURNISHING SERVICE LTD,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Fixtures & Fittings Purchase,,21/07/14,799.93 ,,,,,,,,,,,,,,,,,,,,,,,,
5162043,THE GUINNESS PARTNERSHIP LTD,Adult Services,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,01/07/14,"3,903.20 ",,,,,,,,,,,,,,,,,,,,,,,,
5162172,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,24/07/14,796.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5162293,BERTRAM LIBRARY SERVICES,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Purchase Books,,01/07/14,"10,814.39 ",,,,,,,,,,,,,,,,,,,,,,,,
5162483,AZZURRI COMMUNICATIONS LTD,Tameside Investment Partnership,Places,Computer Hardware Maintenance Costs,,02/07/14,"2,476.86 ",,,,,,,,,,,,,,,,,,,,,,,,
5162554,CARPET COMPANY,Children's Services,Childrens Services,Fixtures & Fittings Purchase,,30/07/14,540.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5162579,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,01/07/14,"4,200.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5162599,NCER CIC,Children's Administration,Childrens Services,Examination Fees,,09/07/14,"3,755.40 ",,,,,,,,,,,,,,,,,,,,,,,,
5162639,KEYSOFT SOLUTIONS LTD,Technical,Places,Engineers Works,,09/07/14,"5,925.75 ",,,,,,,,,,,,,,,,,,,,,,,,
5162653,CARE IN MIND LTD,Adult Services,"Community, Adult & Adults Early Intervention",Residential Home Short Stay Fees,,01/07/14,"11,054.60 ",,,,,,,,,,,,,,,,,,,,,,,,
5162699,BLUE ORCHID MANAGEMENT CONSULTANTS LIMITED,Sustainable Growth,Places,Training Course Costs,,16/07/14,"3,675.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5162705,MANCHESTER CITY COUNCIL,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Purchase Books,,10/07/14,"1,650.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5162727,BLUE ORCHID MANAGEMENT CONSULTANTS LIMITED,Sustainable Growth,Places,Training Course Costs,,02/07/14,"13,220.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5162820,CREATIVE SUPPORT LTD,Adult Services,"Community, Adult & Adults Early Intervention",Age Concern Fees,,09/07/14,"28,726.66 ",,,,,,,,,,,,,,,,,,,,,,,,
5163111,TRANSPORT FOR GREATER MANCHESTER,Education Services,Childrens Services,Transport Of Pupils,,03/07/14,"2,297.28 ",,,,,,,,,,,,,,,,,,,,,,,,
5163125,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,02/07/14,"3,454.33 ",,,,,,,,,,,,,,,,,,,,,,,,
5163130,XEROX (UK) LIMITED,"Media, Marketing & Communications",Director of Governance,Printing And Stationery,,01/07/14,"8,185.60 ",,,,,,,,,,,,,,,,,,,,,,,,
5163178,TEACHING PERSONNEL LTD,Education Services,Childrens Services,Voluntary Organisations Fees,,03/07/14,822.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5163183,ST HELENS COUNCIL,Children's Services,Childrens Services,Contributions,,03/07/14,"3,078.97 ",,,,,,,,,,,,,,,,,,,,,,,,
5163207,COOLSPIRIT LTD,Digital Tameside,Places,It Equipment,,01/07/14,"3,999.95 ",,,,,,,,,,,,,,,,,,,,,,,,
5163258,LEGGETT PSYCHOLOGY LTD,Education Services,Childrens Services,Professional Services,,01/07/14,"1,800.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5163262,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,01/07/14,"19,975.16 ",,,,,,,,,,,,,,,,,,,,,,,,
5163268,GETRONICS UNIFIED COMMUNICATIONS UK LIMITED,Multiple Heads of Service,Multiple Strategic Directorates,Communications Equipment,,03/07/14,"16,643.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5163271,SUPPLIES TEAM LIMITED,Multiple Heads of Service,Multiple Strategic Directorates,Debits,,03/07/14,645.30 ,,,,,,,,,,,,,,,,,,,,,,,,
